data,label,char_count,word_count,has_emoji,has_link,has_english,has_science,clean,clean_word_count
در این آموزش ترفندهای تمیزکردن صفحه موبایل بدون خط‌انداختن را می‌بینیم.,Skill,71,11,False,False,False,False,در این آموزش ترفندهای تمیزکردن صفحه موبایل بدون خط‌انداختن را می‌بینیم.,11
با این تمرین، نقاشی چهره را با خطوط ساده شروع می‌کنیم.,Skill,54,11,False,False,False,False,با این تمرین، نقاشی چهره را با خطوط ساده شروع می‌کنیم.,11
اگر می‌خوای برنامه‌نویسی یاد بگیری، اول مفهوم متغیرها را درک کن.,Skill,64,11,False,False,False,False,اگر می‌خوای برنامه‌نویسی یاد بگیری، اول مفهوم متغیرها را درک کن.,11
در این ویدیو اصول اولیه نورپردازی برای عکس‌های پرتره را یاد می‌گیری.,Skill,68,12,False,False,False,True,در این ویدیو اصول اولیه نورپردازی برای عکس‌های پرتره را یاد می‌گیری.,12
برای آماده کردن فایل پرینت، رزولوشن را روی 300dpi تنظیم کن.,Skill,59,11,False,False,True,False,برای آماده کردن فایل پرینت، رزولوشن را روی ۳۰۰dpi تنظیم کن.,11
این آموزش قدم‌به‌قدم نوشتن یک ایمیل رسمی را توضیح می‌دهد.,Skill,57,10,False,False,False,False,این آموزش قدم‌به‌قدم نوشتن یک ایمیل رسمی را توضیح می‌دهد.,10
برای افزایش تمرکز، زمان مطالعه را به قسمت‌های کوتاه ۲۵ دقیقه‌ای تقسیم کن.,Skill,73,13,False,False,False,False,برای افزایش تمرکز، زمان مطالعه را به قسمت‌های کوتاه ۲۵ دقیقه‌ای تقسیم کن.,13
در این جلسه یاد می‌گیریم چطور صدای پس‌زمینه ویدیو را حذف کنیم.,Skill,62,12,False,False,False,False,در این جلسه یاد می‌گیریم چطور صدای پس‌زمینه ویدیو را حذف کنیم.,12
اگر می‌خوای گیتار یاد بگیری، با آکوردهای ساده شروع کن.,Skill,54,10,False,False,False,False,اگر می‌خوای گیتار یاد بگیری، با آکوردهای ساده شروع کن.,10
در این ویدیو روش درست پوست‌گرفتن پیاز بدون اشک‌ریختن را می‌بینیم.,Skill,65,11,False,False,False,False,در این ویدیو روش درست پوست‌گرفتن پیاز بدون اشک‌ریختن را می‌بینیم.,11
برای بهتر شدن در ریاضی، هر روز چند مسئله کوچک حل کن.,Skill,52,12,False,False,False,False,برای بهتر شدن در ریاضی، هر روز چند مسئله کوچک حل کن.,12
با این آموزش یاد می‌گیری چطور یک فایل PDF را ویرایش کنی.,Skill,56,12,False,False,True,False,با این آموزش یاد می‌گیری چطور یک فایل PDF را ویرایش کنی.,12
برای بهبود فن بیان، سرعت صحبت را کمی کاهش بده.,Skill,46,10,False,False,False,False,برای بهبود فن بیان، سرعت صحبت را کمی کاهش بده.,10
در این آموزش یاد می‌گیری چطور یک اسکچ ساده صنعتی رسم کنی.,Skill,57,12,False,False,False,False,در این آموزش یاد می‌گیری چطور یک اسکچ ساده صنعتی رسم کنی.,12
برای شروع کار با Excel ابتدا ساختار سلول‌ها و فرمول‌ها را یاد بگیر.,Skill,67,13,False,False,True,False,برای شروع کار با Excel ابتدا ساختار سلول‌ها و فرمول‌ها را یاد بگیر.,13
در این ویدیو روش نگهداری صحیح چاقوی آشپزخانه را توضیح می‌دهیم.,Skill,62,11,False,False,False,False,در این ویدیو روش نگهداری صحیح چاقوی آشپزخانه را توضیح می‌دهیم.,11
برای تقویت نوشتن، روزانه یک پاراگراف کوتاه بنویس.,Skill,49,8,False,False,False,False,برای تقویت نوشتن، روزانه یک پاراگراف کوتاه بنویس.,8
در این آموزش یاد می‌گیری چطور رنگ‌ها را به صورت هماهنگ ترکیب کنی.,Skill,65,13,False,False,False,False,در این آموزش یاد می‌گیری چطور رنگ‌ها را به صورت هماهنگ ترکیب کنی.,13
برای تدوین ویدیو بهتر است اول یک فایل صوتی ثابت انتخاب شود.,Skill,59,12,False,False,False,False,برای تدوین ویدیو بهتر است اول یک فایل صوتی ثابت انتخاب شود.,12
اگر می‌خوای آشپزی حرفه‌ای یاد بگیری، مزه‌کردن مداوم غذا را فراموش نکن.,Skill,70,12,False,False,False,False,اگر می‌خوای آشپزی حرفه‌ای یاد بگیری، مزه‌کردن مداوم غذا را فراموش نکن.,12
در این ویدیو طرح‌زدن سریع با مداد را تمرین می‌کنیم.,Skill,51,10,False,False,False,False,در این ویدیو طرح‌زدن سریع با مداد را تمرین می‌کنیم.,10
روش درست نگهداری سبزیجات را در این آموزش مرور می‌کنیم.,Skill,54,10,False,False,False,False,روش درست نگهداری سبزیجات را در این آموزش مرور می‌کنیم.,10
برای گرفتن عکس‌های شارپ، سرعت شاتر را افزایش بده.,Skill,49,9,False,False,False,False,برای گرفتن عکس‌های شارپ، سرعت شاتر را افزایش بده.,9
در این جلسه نحوه‌ی ساخت یک پوستر مینیمال را یاد می‌گیریم.,Skill,57,11,False,False,False,False,در این جلسه نحوه‌ی ساخت یک پوستر مینیمال را یاد می‌گیریم.,11
اگر می‌خوای زبان جدید یاد بگیری، از لغات پرکاربرد شروع کن.,Skill,58,11,False,False,False,False,اگر می‌خوای زبان جدید یاد بگیری، از لغات پرکاربرد شروع کن.,11
برای داشتن دفتر کاری مرتب، وسایل را گروه‌بندی کن.,Skill,49,9,False,False,False,False,برای داشتن دفتر کاری مرتب، وسایل را گروه‌بندی کن.,9
در این آموزش یاد می‌گیری چطور کفش‌ها را بدون آسیب تمیز کنی.,Skill,59,12,False,False,False,False,در این آموزش یاد می‌گیری چطور کفش‌ها را بدون آسیب تمیز کنی.,12
برای بهبود دست‌خط، از حروف ساده و بزرگ شروع کن.,Skill,47,10,False,False,False,False,برای بهبود دست‌خط، از حروف ساده و بزرگ شروع کن.,10
در این ویدیو روش تنظیم رنگ پوست در Lightroom را یاد می‌گیری.,Skill,60,12,False,False,True,False,در این ویدیو روش تنظیم رنگ پوست در Lightroom را یاد می‌گیری.,12
اگر می‌خوای خیاطی یاد بگیری، اول با دوخت مستقیم تمرین کن.,Skill,57,11,False,False,False,False,اگر می‌خوای خیاطی یاد بگیری، اول با دوخت مستقیم تمرین کن.,11
این آموزش نحوه‌ی درست‌کردن یک قهوه فیلترشده را نشان می‌دهد.,Skill,59,10,False,False,False,False,این آموزش نحوه‌ی درست‌کردن یک قهوه فیلترشده را نشان می‌دهد.,10
برای افزایش دقت، یادداشت‌برداری هدفمند انجام بده.,Skill,49,7,False,False,False,False,برای افزایش دقت، یادداشت‌برداری هدفمند انجام بده.,7
در این جلسه نحوه نصب فونت در ویندوز را تمرین می‌کنیم.,Skill,53,11,False,False,False,False,در این جلسه نحوه نصب فونت در ویندوز را تمرین می‌کنیم.,11
با این ویدیو یاد می‌گیری چطور یک طرح لوگو ساده بسازی.,Skill,53,11,False,False,False,False,با این ویدیو یاد می‌گیری چطور یک طرح لوگو ساده بسازی.,11
برای درست شستن میوه‌ها از آب سرد و برس استفاده کن.,Skill,50,11,False,False,False,False,برای درست شستن میوه‌ها از آب سرد و برس استفاده کن.,11
در این آموزش روش پرورش کاهو در خانه را توضیح می‌دهیم.,Skill,53,11,False,False,False,False,در این آموزش روش پرورش کاهو در خانه را توضیح می‌دهیم.,11
برای نوشتن مقاله علمی ابتدا یک ساختار سه‌قسمتی تنظیم کن.,Skill,56,10,False,False,False,False,برای نوشتن مقاله علمی ابتدا یک ساختار سه‌قسمتی تنظیم کن.,10
در این ویدیو یاد می‌گیری چطور یک موشن‌گرافیک ساده بسازی.,Skill,56,10,False,False,False,False,در این ویدیو یاد می‌گیری چطور یک موشن‌گرافیک ساده بسازی.,10
برای گرفتن عکس‌های حرفه‌ای در طبیعت، نور طلایی صبح یا غروب را انتخاب کن.,Skill,72,14,False,False,False,True,برای گرفتن عکس‌های حرفه‌ای در طبیعت، نور طلایی صبح یا غروب را انتخاب کن.,14
این آموزش نحوه‌ی پخت برنج ایرانی را قدم‌به‌قدم توضیح می‌دهد.,Skill,60,10,False,False,False,False,این آموزش نحوه‌ی پخت برنج ایرانی را قدم‌به‌قدم توضیح می‌دهد.,10
برای بهبود گرامر، جملات کوتاه انگلیسی را تکرار کن.,Skill,50,9,False,False,False,False,برای بهبود گرامر، جملات کوتاه انگلیسی را تکرار کن.,9
در این جلسه یاد می‌گیریم چطور شیشه‌ها را بدون لکه تمیز کنیم.,Skill,60,12,False,False,False,False,در این جلسه یاد می‌گیریم چطور شیشه‌ها را بدون لکه تمیز کنیم.,12
اگر می‌خوای برنامه‌ریز خوبی باشی، کارها را اولویت‌بندی کن.,Skill,58,9,False,False,False,False,اگر می‌خوای برنامه‌ریز خوبی باشی، کارها را اولویت‌بندی کن.,9
در این ویدیو روش تنظیم فریم‌ریت مناسب برای ویدیو را یاد می‌گیری.,Skill,64,12,False,False,False,False,در این ویدیو روش تنظیم فریم‌ریت مناسب برای ویدیو را یاد می‌گیری.,12
برای خوش‌صدا صحبت کردن، نفس‌گیری عمیق را تمرین کن.,Skill,50,9,False,False,False,False,برای خوش‌صدا صحبت کردن، نفس‌گیری عمیق را تمرین کن.,9
این آموزش نحوه ساخت کاردستی کاغذی ساده را نمایش می‌دهد.,Skill,55,10,False,False,False,False,این آموزش نحوه ساخت کاردستی کاغذی ساده را نمایش می‌دهد.,10
برای کاهش هزینه‌ها، مخارج ماهانه را در یک جدول ثبت کن.,Skill,54,11,False,False,False,False,برای کاهش هزینه‌ها، مخارج ماهانه را در یک جدول ثبت کن.,11
در این ویدیو یاد می‌گیری چطور عکس‌های تار را اصلاح کنی.,Skill,55,11,False,False,False,False,در این ویدیو یاد می‌گیری چطور عکس‌های تار را اصلاح کنی.,11
اگر می‌خوای طراحی سایت یاد بگیری، HTML و CSS را پایه قرار بده.,Skill,62,13,False,False,True,False,اگر می‌خوای طراحی سایت یاد بگیری، HTML و CSS را پایه قرار بده.,13
در این آموزش روش اتصال صحیح لپ‌تاپ به مانیتور را می‌بینیم.,Skill,58,11,False,False,False,False,در این آموزش روش اتصال صحیح لپ‌تاپ به مانیتور را می‌بینیم.,11
برای داشتن رژیم سالم، وعده‌ها را کوچک‌تر و مکررتر کن.,Skill,53,10,False,False,False,False,برای داشتن رژیم سالم، وعده‌ها را کوچک‌تر و مکررتر کن.,10
در این جلسه نحوه ایجاد فایل ZIP را تمرین می‌کنیم.,Skill,49,10,False,False,True,False,در این جلسه نحوه ایجاد فایل ZIP را تمرین می‌کنیم.,10
با این آموزش یاد می‌گیری یک فایل ورد حرفه‌ای قالب‌بندی کنی.,Skill,59,11,False,False,False,False,با این آموزش یاد می‌گیری یک فایل ورد حرفه‌ای قالب‌بندی کنی.,11
برای درست کردن نیمرو بهتر است از حرارت ملایم استفاده شود.,Skill,57,11,False,False,False,False,برای درست کردن نیمرو بهتر است از حرارت ملایم استفاده شود.,11
در این ویدیو روش ایجاد یک افکت سه‌بعدی ساده را یاد می‌گیری.,Skill,59,12,False,False,False,False,در این ویدیو روش ایجاد یک افکت سه‌بعدی ساده را یاد می‌گیری.,12
اگر می‌خوای مالیات‌گذاری یاد بگیری، اول مفهوم درآمد خالص را یاد بگیر.,Skill,69,12,False,False,False,False,اگر می‌خوای مالیات‌گذاری یاد بگیری، اول مفهوم درآمد خالص را یاد بگیر.,12
در این آموزش نحوه صحیح کار با منگنه صنعتی را نشان می‌دهیم.,Skill,58,12,False,False,False,False,در این آموزش نحوه صحیح کار با منگنه صنعتی را نشان می‌دهیم.,12
برای گرفتن عکس پرتره بهتر است از پس‌زمینه ساده استفاده کنی.,Skill,59,11,False,False,False,False,برای گرفتن عکس پرتره بهتر است از پس‌زمینه ساده استفاده کنی.,11
در این جلسه یاد می‌گیریم چطور برنامه غذایی هفتگی تنظیم کنیم.,Skill,60,11,False,False,False,False,در این جلسه یاد می‌گیریم چطور برنامه غذایی هفتگی تنظیم کنیم.,11
این ویدیو روش نصب نرم‌افزار و حذف کامل آن را آموزش می‌دهد.,Skill,58,12,False,False,False,False,این ویدیو روش نصب نرم‌افزار و حذف کامل آن را آموزش می‌دهد.,12
برای صرفه‌جویی در انرژی، از لامپ‌های LED استفاده کن.,Skill,52,9,False,False,True,False,برای صرفه‌جویی در انرژی، از لامپ‌های LED استفاده کن.,9
در این آموزش یاد می‌گیری چطور سرعت اینترنت را تست کنی.,Skill,54,11,False,False,False,False,در این آموزش یاد می‌گیری چطور سرعت اینترنت را تست کنی.,11
برای داشتن صدای بهتر، از میکروفون پاپ‌فیلتر استفاده کن.,Skill,55,9,False,False,False,False,برای داشتن صدای بهتر، از میکروفون پاپ‌فیلتر استفاده کن.,9
در این ویدیو بهت یاد می‌دهیم چطور یک چای خوش‌عطر دم کنی.,Skill,56,12,False,False,False,False,در این ویدیو بهت یاد می‌دهیم چطور یک چای خوش‌عطر دم کنی.,12
اگر می‌خوای افزایش مهارت مطالعه داشته باشی، خلاصه‌نویسی کن.,Skill,59,9,False,False,False,False,اگر می‌خوای افزایش مهارت مطالعه داشته باشی، خلاصه‌نویسی کن.,9
در این آموزش نحوه ساختن یک کارت تبریک ساده را می‌بینیم.,Skill,55,11,False,False,False,False,در این آموزش نحوه ساختن یک کارت تبریک ساده را می‌بینیم.,11
برای بهبود تمرکز، موبایل را هنگام مطالعه دور از دسترس بگذار.,Skill,60,11,False,False,False,False,برای بهبود تمرکز، موبایل را هنگام مطالعه دور از دسترس بگذار.,11
این ویدیو روش استفاده صحیح از پیچ‌گوشتی را توضیح می‌دهد.,Skill,56,10,False,False,False,False,این ویدیو روش استفاده صحیح از پیچ‌گوشتی را توضیح می‌دهد.,10
برای یادگیری حسابداری، ابتدا مفاهیم بدهکار و بستانکار را درک کن.,Skill,64,11,False,False,False,False,برای یادگیری حسابداری، ابتدا مفاهیم بدهکار و بستانکار را درک کن.,11
در این جلسه یاد می‌گیریم چطور دیوار را بدون رد قلم رنگ کنیم.,Skill,60,13,False,False,False,False,در این جلسه یاد می‌گیریم چطور دیوار را بدون رد قلم رنگ کنیم.,13
برای بهتر شدن در مکالمه، جمله‌های آماده را تمرین کن.,Skill,52,10,False,False,False,False,برای بهتر شدن در مکالمه، جمله‌های آماده را تمرین کن.,10
در این ویدیو روش بریدن کیک بدون خرد شدن را یاد می‌گیری.,Skill,55,12,False,False,False,False,در این ویدیو روش بریدن کیک بدون خرد شدن را یاد می‌گیری.,12
برای تمیزکردن صفحه‌کلید، از برس نرم استفاده کن.,Skill,47,8,False,False,False,False,برای تمیزکردن صفحه‌کلید، از برس نرم استفاده کن.,8
این آموزش ساخت یک فایل اکسل برای مدیریت هزینه‌ها را نشان می‌دهد.,Skill,64,12,False,False,False,False,این آموزش ساخت یک فایل اکسل برای مدیریت هزینه‌ها را نشان می‌دهد.,12
برای شروع نویسندگی، از نوشتن خاطرات روزانه آغاز کن.,Skill,51,9,False,False,False,False,برای شروع نویسندگی، از نوشتن خاطرات روزانه آغاز کن.,9
در این جلسه یاد می‌گیریم چطور موزیک پس‌زمینه ویدیو را تنظیم کنیم.,Skill,65,12,False,False,False,False,در این جلسه یاد می‌گیریم چطور موزیک پس‌زمینه ویدیو را تنظیم کنیم.,12
این ویدیو روش مرتب‌سازی یخچال به‌صورت اصولی را نشان می‌دهد.,Skill,59,10,False,False,False,False,این ویدیو روش مرتب‌سازی یخچال به‌صورت اصولی را نشان می‌دهد.,10
برای افزایش کیفیت عکس، نورپردازی از کنار را امتحان کن.,Skill,54,10,False,False,False,True,برای افزایش کیفیت عکس، نورپردازی از کنار را امتحان کن.,10
در این آموزش نحوه تنظیم سرعت شاتر روی دوربین موبایل را یاد می‌گیری.,Skill,67,13,False,False,False,False,در این آموزش نحوه تنظیم سرعت شاتر روی دوربین موبایل را یاد می‌گیری.,13
برای درست کردن سالاد سالم، سبزی‌ها را تازه انتخاب کن.,Skill,53,10,False,False,False,False,برای درست کردن سالاد سالم، سبزی‌ها را تازه انتخاب کن.,10
در این ویدیو یاد می‌گیری چطور یک کانال تلگرام را مدیریت کنی.,Skill,60,12,False,False,False,False,در این ویدیو یاد می‌گیری چطور یک کانال تلگرام را مدیریت کنی.,12
برای افزایش قدرت بیان، متن کوتاه را چند بار با تن صداهای مختلف بخوان.,Skill,69,14,False,False,False,False,برای افزایش قدرت بیان، متن کوتاه را چند بار با تن صداهای مختلف بخوان.,14
این آموزش نصب و استفاده از نرم‌افزارهای یادداشت‌برداری را توضیح می‌دهد.,Skill,71,11,False,False,False,False,این آموزش نصب و استفاده از نرم‌افزارهای یادداشت‌برداری را توضیح می‌دهد.,11
برای جلوگیری از اتلاف زمان، کارهای مشابه را پشت‌سر هم انجام بده.,Skill,64,12,False,False,False,False,برای جلوگیری از اتلاف زمان، کارهای مشابه را پشت‌سر هم انجام بده.,12
در این جلسه یاد می‌گیریم چطور کاشت سبزه را انجام دهیم.,Skill,54,11,False,False,False,False,در این جلسه یاد می‌گیریم چطور کاشت سبزه را انجام دهیم.,11
این ویدیو روش شستن صحیح برس‌های آرایشی را آموزش می‌دهد.,Skill,55,10,False,False,False,False,این ویدیو روش شستن صحیح برس‌های آرایشی را آموزش می‌دهد.,10
برای درست گوش‌کردن به موسیقی، از هدفون بیس‌لایت استفاده کن.,Skill,59,10,False,False,False,False,برای درست گوش‌کردن به موسیقی، از هدفون بیس‌لایت استفاده کن.,10
در این آموزش یاد می‌گیری چطور فایل‌ها را در Google Drive دسته‌بندی کنی.,Skill,71,13,False,False,True,False,در این آموزش یاد می‌گیری چطور فایل‌ها را در Google Drive دسته‌بندی کنی.,13
برای تنظیم رنگ در فتوشاپ، از Curves به‌درستی استفاده کن.,Skill,56,10,False,False,True,False,برای تنظیم رنگ در فتوشاپ، از Curves به‌درستی استفاده کن.,10
این ویدیو روش تعمیر ساده کابل موبایل را نشان می‌دهد.,Skill,52,10,False,False,False,False,این ویدیو روش تعمیر ساده کابل موبایل را نشان می‌دهد.,10
برای بهتر شدن در دوچرخه‌سواری، ابتدا تعادل را تقویت کن.,Skill,55,10,False,False,False,False,برای بهتر شدن در دوچرخه‌سواری، ابتدا تعادل را تقویت کن.,10
در این جلسه یاد می‌گیریم چطور یک میز کار منظم بسازیم.,Skill,53,11,False,False,False,False,در این جلسه یاد می‌گیریم چطور یک میز کار منظم بسازیم.,11
این آموزش قدم‌به‌قدم ایجاد یک صفحه وبلاگ را توضیح می‌دهد.,Skill,57,10,False,False,False,False,این آموزش قدم‌به‌قدم ایجاد یک صفحه وبلاگ را توضیح می‌دهد.,10
برای پخت کیک، مواد را قبل از شروع در دمای اتاق قرار بده.,Skill,56,13,False,False,False,True,برای پخت کیک، مواد را قبل از شروع در دمای اتاق قرار بده.,13
در این ویدیو یاد می‌گیری چطور صفحه نمایش را بدون خط تمیز کنی.,Skill,61,13,False,False,False,False,در این ویدیو یاد می‌گیری چطور صفحه نمایش را بدون خط تمیز کنی.,13
برای برنامه‌ریزی سفر، اول بودجه را مشخص کن.,Skill,43,8,False,False,False,False,برای برنامه‌ریزی سفر، اول بودجه را مشخص کن.,8
در این آموزش روش درست شستن لباس‌های ظریف را یاد می‌گیریم.,Skill,57,11,False,False,False,False,در این آموزش روش درست شستن لباس‌های ظریف را یاد می‌گیریم.,11
برای بهتر شدن در نقاشی، از اشکال پایه شروع کن.,Skill,46,10,False,False,False,False,برای بهتر شدن در نقاشی، از اشکال پایه شروع کن.,10
این ویدیو روش ساخت سس خانگی ساده را نشان می‌دهد.,Skill,48,10,False,False,False,False,این ویدیو روش ساخت سس خانگی ساده را نشان می‌دهد.,10
برای یادگیری Excel، ابتدا با توابع SUM و AVERAGE کار کن.,Skill,56,11,False,False,True,False,برای یادگیری Excel، ابتدا با توابع SUM و AVERAGE کار کن.,11
در این آموزش یاد می‌گیری چطور ویدیو را به فرمت مناسب تبدیل کنی.,Skill,63,13,False,False,False,False,در این آموزش یاد می‌گیری چطور ویدیو را به فرمت مناسب تبدیل کنی.,13
برای نوشتن متن‌های بهتر، از جملات کوتاه استفاده کن.,Skill,51,9,False,False,False,False,برای نوشتن متن‌های بهتر، از جملات کوتاه استفاده کن.,9
این جلسه نحوه نصب مرورگر و افزونه‌ها را توضیح می‌دهد.,Skill,53,10,False,False,False,False,این جلسه نحوه نصب مرورگر و افزونه‌ها را توضیح می‌دهد.,10
برای تنظیم نور عکس، Exposure را به‌آرامی تغییر بده.,Skill,51,9,False,False,True,True,برای تنظیم نور عکس، Exposure را به‌آرامی تغییر بده.,9
در این ویدیو یاد می‌گیری چطور یک قاب عکس دست‌ساز بسازی.,Skill,55,11,False,False,False,False,در این ویدیو یاد می‌گیری چطور یک قاب عکس دست‌ساز بسازی.,11
برای جلوگیری از پوسیدگی دندان، نخ دندان را فراموش نکن.,Skill,54,10,False,False,False,False,برای جلوگیری از پوسیدگی دندان، نخ دندان را فراموش نکن.,10
در این آموزش نحوه ساخت لیست کارهای روزانه را می‌بینیم.,Skill,54,10,False,False,False,False,در این آموزش نحوه ساخت لیست کارهای روزانه را می‌بینیم.,10
برای بهتر شدن در آشپزی، مزه‌کردن مداوم را تمرین کن.,Skill,51,10,False,False,False,False,برای بهتر شدن در آشپزی، مزه‌کردن مداوم را تمرین کن.,10
این ویدیو روش ضبط صفحه موبایل را یاد می‌دهد.,Skill,44,9,False,False,False,False,این ویدیو روش ضبط صفحه موبایل را یاد می‌دهد.,9
برای طراحی پوستر، ترکیب‌بندی را فراموش نکن.,Skill,43,7,False,False,False,False,برای طراحی پوستر، ترکیب‌بندی را فراموش نکن.,7
در این آموزش یاد می‌گیری چطور یک فایل صوتی را نویزگیری کنی.,Skill,59,12,False,False,False,False,در این آموزش یاد می‌گیری چطور یک فایل صوتی را نویزگیری کنی.,12
برای تمرکز بهتر، محیط مطالعه را خلوت کن.,Skill,40,8,False,False,False,False,برای تمرکز بهتر، محیط مطالعه را خلوت کن.,8
این ویدیو روش درست استفاده از چاقوی آشپزی را نشان می‌دهد.,Skill,57,11,False,False,False,False,این ویدیو روش درست استفاده از چاقوی آشپزی را نشان می‌دهد.,11
برای شروع طراحی لوگو، ابتدا ایده‌ها را روی کاغذ بکش.,Skill,52,10,False,False,False,False,برای شروع طراحی لوگو، ابتدا ایده‌ها را روی کاغذ بکش.,10
در این آموزش نحوه ساخت یک حلقه گل کاغذی را یاد می‌گیری.,Skill,55,12,False,False,False,False,در این آموزش نحوه ساخت یک حلقه گل کاغذی را یاد می‌گیری.,12
برای مرتب‌کردن میز، وسایل اضافی را حذف کن.,Skill,42,8,False,False,False,False,برای مرتب‌کردن میز، وسایل اضافی را حذف کن.,8
در این ویدیو یاد می‌گیری چطور کفش‌های چرمی را واکس بزنی.,Skill,56,11,False,False,False,False,در این ویدیو یاد می‌گیری چطور کفش‌های چرمی را واکس بزنی.,11
برای بهبود نوشتار، لغات جدید را در جمله استفاده کن.,Skill,51,10,False,False,False,False,برای بهبود نوشتار، لغات جدید را در جمله استفاده کن.,10
این آموزش روش نصب اپلیکیشن‌های اندروید را توضیح می‌دهد.,Skill,55,9,False,False,False,False,این آموزش روش نصب اپلیکیشن‌های اندروید را توضیح می‌دهد.,9
برای تنظیم صدای ویدیو، از Compressor استفاده کن.,Skill,48,8,False,False,True,False,برای تنظیم صدای ویدیو، از Compressor استفاده کن.,8
در این جلسه یاد می‌گیریم چطور یک نقشه ذهنی بکشیم.,Skill,49,10,False,False,False,False,در این جلسه یاد می‌گیریم چطور یک نقشه ذهنی بکشیم.,10
برای پخت گوشت، حرارت یکنواخت انتخاب کن.,Skill,39,7,False,False,False,False,برای پخت گوشت، حرارت یکنواخت انتخاب کن.,7
در این آموزش یاد می‌گیری چطور عکس‌ها را دسته‌بندی کنی.,Skill,54,10,False,False,False,False,در این آموزش یاد می‌گیری چطور عکس‌ها را دسته‌بندی کنی.,10
برای تمرین خط، از دفترهای مشقی استفاده کن.,Skill,42,8,False,False,False,False,برای تمرین خط، از دفترهای مشقی استفاده کن.,8
این ویدیو روش رسیدگی به گیاهانی که نور کم می‌خواهند را آموزش می‌دهد.,Skill,68,13,False,False,False,True,این ویدیو روش رسیدگی به گیاهانی که نور کم می‌خواهند را آموزش می‌دهد.,13
برای درست کردن پاستا، از نمک کافی در آب جوش استفاده کن.,Skill,55,12,False,False,False,False,برای درست کردن پاستا، از نمک کافی در آب جوش استفاده کن.,12
در این آموزش یاد می‌گیری چطور سرعت تایپ را افزایش دهی.,Skill,54,11,False,False,False,False,در این آموزش یاد می‌گیری چطور سرعت تایپ را افزایش دهی.,11
برای داشتن آرایش طبیعی، از رنگ‌های خنثی استفاده کن.,Skill,51,9,False,False,False,False,برای داشتن آرایش طبیعی، از رنگ‌های خنثی استفاده کن.,9
این جلسه روش ساخت نوار زمان در پریمیر را توضیح می‌دهد.,Skill,54,11,False,False,False,False,این جلسه روش ساخت نوار زمان در پریمیر را توضیح می‌دهد.,11
برای درست مسواک‌زدن، دو دقیقه کامل مسواک بزن.,Skill,45,8,False,False,False,False,برای درست مسواک‌زدن، دو دقیقه کامل مسواک بزن.,8
در این ویدیو یاد می‌گیری چطور ستون‌های اکسل را مرتب‌سازی کنی.,Skill,61,11,False,False,False,False,در این ویدیو یاد می‌گیری چطور ستون‌های اکسل را مرتب‌سازی کنی.,11
برای تقویت بیان، متن را با صدای بلند بخوان.,Skill,43,9,False,False,False,False,برای تقویت بیان، متن را با صدای بلند بخوان.,9
این آموزش روش تهیه سوپ ساده را نشان می‌دهد.,Skill,43,9,False,False,False,False,این آموزش روش تهیه سوپ ساده را نشان می‌دهد.,9
برای مدیریت فایل‌ها از پوشه‌بندی منطقی استفاده کن.,Skill,50,8,False,False,False,False,برای مدیریت فایل‌ها از پوشه‌بندی منطقی استفاده کن.,8
در این جلسه یاد می‌گیریم چطور یک کارت ویزیت طراحی کنیم.,Skill,55,11,False,False,False,False,در این جلسه یاد می‌گیریم چطور یک کارت ویزیت طراحی کنیم.,11
برای پخت ماکارونی، آن را دقیقاً طبق زمان پیشنهادی بپز.,Skill,54,10,False,False,False,False,برای پخت ماکارونی، آن را دقیقاً طبق زمان پیشنهادی بپز.,10
این ویدیو نحوه ساخت یک دفتر برنامه‌ریزی را توضیح می‌دهد.,Skill,56,10,False,False,False,False,این ویدیو نحوه ساخت یک دفتر برنامه‌ریزی را توضیح می‌دهد.,10
برای کنترل اضطراب، تمرین‌های تنفسی انجام بده.,Skill,45,7,False,False,False,False,برای کنترل اضطراب، تمرین‌های تنفسی انجام بده.,7
در این آموزش یاد می‌گیری چطور شمع خانگی بسازی.,Skill,46,9,False,False,False,False,در این آموزش یاد می‌گیری چطور شمع خانگی بسازی.,9
برای بهتر شدن در طراحی، رنگ‌ها را به صورت گروهی بررسی کن.,Skill,57,12,False,False,False,False,برای بهتر شدن در طراحی، رنگ‌ها را به صورت گروهی بررسی کن.,12
این ویدیو روش بهینه‌کردن حافظه موبایل را نشان می‌دهد.,Skill,53,9,False,False,False,False,این ویدیو روش بهینه‌کردن حافظه موبایل را نشان می‌دهد.,9
برای کار با Word، از استایل‌ها برای تیترها استفاده کن.,Skill,54,10,False,False,True,False,برای کار با Word، از استایل‌ها برای تیترها استفاده کن.,10
در این آموزش یاد می‌گیری چطور یک تماس ویدیویی حرفه‌ای برگزار کنی.,Skill,65,12,False,False,False,False,در این آموزش یاد می‌گیری چطور یک تماس ویدیویی حرفه‌ای برگزار کنی.,12
برای گرفتن عکس از غذا، نور طبیعی بهترین گزینه است.,Skill,50,10,False,False,False,True,برای گرفتن عکس از غذا، نور طبیعی بهترین گزینه است.,10
این ویدیو روش درست بستن بند کفش را نشان می‌دهد.,Skill,47,10,False,False,False,False,این ویدیو روش درست بستن بند کفش را نشان می‌دهد.,10
برای تمرین سخنرانی، خودت را ضبط کن و بازبینی کن.,Skill,48,10,False,False,False,False,برای تمرین سخنرانی، خودت را ضبط کن و بازبینی کن.,10
